Feature,Coefficient
Hear Rate kurtosis Systolic Blood Pressure kurtosis,0.0
Hear Rate skewness Mean Blood Pressure slope,0.0
Hear Rate kurtosis Systolic Blood Pressure skewness,0.0
Hear Rate kurtosis Systolic Blood Pressure slope,0.0
Hear Rate kurtosis Systolic Blood Pressure max,0.0
Hear Rate kurtosis Systolic Blood Pressure min,0.0
Hear Rate kurtosis Systolic Blood Pressure variability,0.0
Oxygen Saturation mean Pulse Pressure mean,0.0
Hear Rate skewness Pulse Pressure min,0.0
Oxygen Saturation variability Diastolic Bood Pressure mean,0.0
Oxygen Saturation variability Breathing Rate min,0.0
Oxygen Saturation variability Pulse Pressure skewness,0.0
Oxygen Saturation variability Pulse Pressure slope,0.0
Oxygen Saturation min Breathing Rate max,0.0
Oxygen Saturation variability Pulse Pressure max,0.0
Oxygen Saturation variability Breathing Rate max,0.0
Oxygen Saturation variability Pulse Pressure min,0.0
Oxygen Saturation variability Pulse Pressure variability,0.0
Oxygen Saturation variability Pulse Pressure mean,0.0
Oxygen Saturation variability Mean Blood Pressure kurtosis,0.0
Oxygen Saturation variability Breathing Rate skewness,0.0
Oxygen Saturation min Breathing Rate slope,0.0
Oxygen Saturation variability Breathing Rate kurtosis,0.0
Oxygen Saturation variability Mean Blood Pressure skewness,0.0
Oxygen Saturation min Breathing Rate skewness,0.0
Oxygen Saturation variability Systolic Blood Pressure mean,0.0
Oxygen Saturation variability Systolic Blood Pressure variability,0.0
Oxygen Saturation variability Systolic Blood Pressure min,0.0
Oxygen Saturation variability Systolic Blood Pressure max,0.0
Oxygen Saturation variability Mean Blood Pressure slope,0.0
Oxygen Saturation variability Systolic Blood Pressure slope,0.0
Oxygen Saturation variability Mean Blood Pressure max,0.0
Oxygen Saturation variability Systolic Blood Pressure skewness,0.0
Oxygen Saturation variability Systolic Blood Pressure kurtosis,0.0
Oxygen Saturation mean Pulse Pressure min,0.0
Oxygen Saturation variability Mean Blood Pressure min,0.0
Oxygen Saturation variability Mean Blood Pressure variability,0.0
Oxygen Saturation min Breathing Rate mean,0.0
Oxygen Saturation variability Mean Blood Pressure mean,0.0
Oxygen Saturation variability Diastolic Bood Pressure kurtosis,0.0
Oxygen Saturation variability Pulse Pressure kurtosis,0.0
Hear Rate skewness Diastolic Bood Pressure slope,0.0
Oxygen Saturation variability Diastolic Bood Pressure max,0.0
Oxygen Saturation min Breathing Rate kurtosis,0.0
Oxygen Saturation mean Pulse Pressure max,0.0
Oxygen Saturation min Oxygen Saturation kurtosis,0.0
Oxygen Saturation min Oxygen Saturation skewness,0.0
Oxygen Saturation mean Pulse Pressure slope,0.0
Oxygen Saturation mean Pulse Pressure skewness,0.0
Oxygen Saturation min Breathing Rate variability,0.0
Oxygen Saturation mean Pulse Pressure kurtosis,0.0
Oxygen Saturation mean Heart Rate - Oxygen sat. min. cross-correlation,0.0
Oxygen Saturation mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Oxygen Saturation min Oxygen Saturation slope,0.0
Oxygen Saturation mean Bradycardia count,0.0
Oxygen Saturation min Oxygen Saturation max,0.0
Hear Rate skewness Diastolic Bood Pressure max,0.0
Oxygen Saturation variability Ventilation status,0.0
Oxygen Saturation variability Hypothermia status,0.0
Oxygen Saturation variability Oxygen Saturation drops,0.0
Oxygen Saturation variability Tachycardia count,0.0
Oxygen Saturation variability Bradycardia count,0.0
Oxygen Saturation mean Tachycardia count,0.0
Oxygen Saturation variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Oxygen Saturation mean Hypothermia status,0.0
Oxygen Saturation variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Oxygen Saturation variability Oxygen Saturation max,0.0
Oxygen Saturation variability Oxygen Saturation skewness,0.0
Hear Rate skewness Diastolic Bood Pressure min,0.0
Oxygen Saturation variability Oxygen Saturation kurtosis,0.0
Oxygen Saturation variability Breathing Rate mean,0.0
Oxygen Saturation variability Diastolic Bood Pressure skewness,0.0
Breathing Rate mean Mean Blood Pressure min,-0.0008282350393081999
Pulse Pressure slope,-0.0010290926507247797
Mean Blood Pressure kurtosis Oxygen Saturation drops,-0.0016233230623076316
Oxygen Saturation slope Systolic Blood Pressure skewness,-0.0018038188106002618
Mean Blood Pressure min Mean Blood Pressure max,-0.00481330150699326
Diastolic Bood Pressure slope Heart Rate - Oxygen sat. min. cross-correlation,-0.005324801508347273
First window timestamp,-0.005564992931757738
Breathing Rate min Systolic Blood Pressure mean,-0.0070244646203700715
Breathing Rate max Pulse Pressure slope,-0.008376924404892213
Systolic Blood Pressure slope Pulse Pressure slope,-0.008944270498436246
Pulse Pressure max Pulse Pressure kurtosis,-0.010769468175042601
Pulse Pressure skewness Pulse Pressure kurtosis,-0.012111056502145024
Mean Blood Pressure slope Hypothermia status,-0.012717936364066321
Breathing Rate variability Pulse Pressure max,-0.016086428990642093
Breathing Rate skewness Breathing Rate kurtosis,-0.016907011131231872
Hear Rate skewness Breathing Rate min,-0.016911758834361554
Oxygen Saturation variability Diastolic Bood Pressure min,-0.01802608504396117
Hear Rate min Pulse Pressure max,-0.021347454963107276
Oxygen Saturation variability Breathing Rate slope,-0.022997146527454077
Breathing Rate variability Diastolic Bood Pressure mean,-0.023070738497221622
Mean Blood Pressure kurtosis Pulse Pressure max,-0.023799948634108704
Gestational age Breathing Rate min,-0.024562763181298557
Diastolic Bood Pressure min Bradycardia count,-0.025867884314011807
Oxygen Saturation variability Oxygen Saturation min,-0.026090243257463373
Breathing Rate mean Oxygen Saturation drops,-0.026214250512768215
Oxygen Saturation min Pulse Pressure min,-0.026896727060976115
Hear Rate min Pulse Pressure variability,-0.02817670194028086
Diastolic Bood Pressure slope Hypothermia status,-0.028878457523684342
Oxygen Saturation mean Breathing Rate skewness,-0.030812346263052393
Systolic Blood Pressure variability Pulse Pressure slope,-0.03323592863997772
Systolic Blood Pressure min Diastolic Bood Pressure kurtosis,-0.03340082834756912
Systolic Blood Pressure min Pulse Pressure mean,-0.03372558212066518
Systolic Blood Pressure min Mean Blood Pressure min,-0.034569397417744493
Diastolic Bood Pressure min Pulse Pressure max,-0.035141342802423495
Hear Rate max Pulse Pressure skewness,-0.03859146131657921
Breathing Rate min Mean Blood Pressure min,-0.038911001551866546
Hear Rate slope Breathing Rate kurtosis,-0.039924631127898694
Diastolic Bood Pressure skewness Mean Blood Pressure min,-0.04036933021818455
Mean Blood Pressure min Mean Blood Pressure kurtosis,-0.04096710997549867
Hear Rate slope Breathing Rate variability,-0.04244809165088711
Gestational age Hear Rate kurtosis,-0.042513212186170254
Systolic Blood Pressure variability Systolic Blood Pressure slope,-0.043686609709989804
Breathing Rate min Mean Blood Pressure slope,-0.04392500753889881
Mean Blood Pressure slope Pulse Pressure skewness,-0.04467116986943372
Hear Rate kurtosis Diastolic Bood Pressure min,-0.046200683020484905
Oxygen Saturation min Systolic Blood Pressure slope,-0.047218474296818386
Oxygen Saturation slope Diastolic Bood Pressure min,-0.047862771648031086
Systolic Blood Pressure variability Diastolic Bood Pressure variability,-0.048370744564982616
Oxygen Saturation mean Diastolic Bood Pressure slope,-0.0505875749494648
Breathing Rate skewness Pulse Pressure slope,-0.05200787184092847
Hear Rate min Systolic Blood Pressure variability,-0.05299799229683282
Mean Blood Pressure variability Mean Blood Pressure max,-0.05378403569142418
Hear Rate skewness Oxygen Saturation mean,-0.0589464305392452
Hear Rate skewness Mean Blood Pressure mean,-0.0594823738009687
Breathing Rate max Systolic Blood Pressure slope,-0.06691417037427272
Breathing Rate variability Breathing Rate slope,-0.06827831550176577
Breathing Rate skewness Systolic Blood Pressure slope,-0.06989374428369755
Oxygen Saturation min Pulse Pressure mean,-0.07094470951533625
Hear Rate slope Systolic Blood Pressure min,-0.07189389697822034
Diastolic Bood Pressure mean Pulse Pressure variability,-0.07249040200163931
Hear Rate kurtosis Breathing Rate min,-0.07427890670980308
Breathing Rate skewness Heart Rate - Oxygen sat. min. cross-correlation,-0.0746574521769997
Diastolic Bood Pressure variability Diastolic Bood Pressure max,-0.0759371911356134
First window timestamp Pulse Pressure min,-0.0776942171214155
Hear Rate min Mean Blood Pressure max,-0.07804938037444897
Hear Rate slope Pulse Pressure mean,-0.08021113783814074
Hear Rate min Oxygen Saturation skewness,-0.08222540260097508
Hear Rate min Hypothermia status,-0.08682179588195625
Diastolic Bood Pressure min Pulse Pressure slope,-0.09469528650035083
Hear Rate variability Ventilation status,-0.10141342460509777
Hear Rate min Oxygen Saturation min,-0.10377423794160297
Gestational age Heart Rate - Oxygen sat. min. cross-correlation,-0.1046821163915019
Breathing Rate skewness Mean Blood Pressure kurtosis,-0.11129315386423336
Pulse Pressure min Pulse Pressure skewness,-0.11162116844228262
Heart Rate - Oxygen sat. min. cross-correlation Bradycardia count,-0.11234332107890319
Hear Rate skewness Hypothermia status,-0.11688311946733114
First window timestamp Breathing Rate min,-0.12403041050446767
Pulse Pressure slope Bradycardia count,-0.1289076570661517
Gestational age Breathing Rate variability,-0.1530369322200764
Mean Blood Pressure max Mean Blood Pressure kurtosis,-0.1619500822226445
Breathing Rate skewness Heart Rate - Oxygen sat. max. cross-correlation,-0.17264911273773456
Oxygen Saturation min Breathing Rate min,-0.17612101692677043
First window timestamp Systolic Blood Pressure min,-0.1867154773021986
Gestational age Mean Blood Pressure max,-0.18937449356641756
Diastolic Bood Pressure min Mean Blood Pressure skewness,-0.19388375330720747
Breathing Rate variability Breathing Rate min,-0.20037715244583684
Diastolic Bood Pressure skewness Mean Blood Pressure kurtosis,-0.20412572605572504
Gestational age Oxygen Saturation mean,-0.20697154599773665
Breathing Rate variability Pulse Pressure variability,-0.2119240928268909
Oxygen Saturation skewness,-0.21362151532119616
Pulse Pressure min Bradycardia count,-0.21895578857235476
Breathing Rate min Diastolic Bood Pressure mean,-0.2606423635626647
Pulse Pressure mean Pulse Pressure min,-0.27665583636677604
Gestational age Breathing Rate mean,-0.2814210162976164
Oxygen Saturation variability Breathing Rate variability,-0.2819030013625761
Breathing Rate mean Breathing Rate variability,-0.2899510284858701
Gestational age Pulse Pressure mean,-0.3378478032004971
Hear Rate skewness,-0.39977314504013595
Breathing Rate mean Breathing Rate max,-0.4035093811566564
Hear Rate max Heart Rate - Oxygen sat. max. cross-correlation,-0.5652741095158128
Pulse Pressure mean,-0.8863223139956559
Hear Rate max,-1.004309141820926
Intercept,-1.9003397085436087
